latitude,longitude,soil_moisture_01,surface_temperature_01,soil_moisture_02,surface_temperature_02,soil_moisture_03,surface_temperature_03,soil_moisture_04,surface_temperature_04,soil_moisture_05,surface_temperature_05,soil_moisture_06,surface_temperature_06,soil_moisture_07,surface_temperature_07,soil_moisture_08,surface_temperature_08,soil_moisture_09,surface_temperature_09,soil_moisture_10,surface_temperature_10,soil_moisture_11,surface_temperature_11,soil_moisture_12,surface_temperature_12
-35.680595,-76.74274,0,23.494348144531273,,,,,,,,,,,,,,,,,,,,,,
4.6653304,-42.759335,0,33.52117309570315,,,,,,,,,,,,,,,,,,,,,,
5.2322764,-42.012447,0,33.34441528320315,,,,,,,,,,,,,,,,,,,,,,
-41.431942,-75.99585,0,21.590386962890648,,,,,,,,,,,,,,,,,,,,,,
-33.967724,-50.228214,0,28.327874755859398,,,,,,,,,,,,,,,,,,,,,,
-19.42553,-70.76763,0,28.982751464843773,,,,,,,,,,,,,,,,,,,,,,
-28.054333,-51.721992,0.3296775,27.776239013671898,,,,,,,,,,,,,,,,,,,,,,
-5.799723,-68.15353,0.35150403,24.437371826171898,,,,,,,,,,,,,,,,,,,,,,
-15.579478,-69.6473,0,14.813775634765648,,,,,,,,,,,,,,,,,,,,,,
-38.859642,-74.87552,0,22.461114501953148,,,,,,,,,,,,,,,,,,,,,,
-52.549908,-32.67635,0,7.494226074218773,,,,,,,,,,,,,,,,,,,,,,
-24.28702,-72.26141,0,27.288476562500023,,,,,,,,,,,,,,,,,,,,,,
-10.651252,-20.352697,0,31.444177246093773,,,,,,,,,,,,,,,,,,,,,,
-16.754568,-24.087137,0,31.405541992187523,,,,,,,,,,,,,,,,,,,,,,
-50.303333,-30.06224,0,10.313317871093773,,,,,,,,,,,,,,,,,,,,,,
-34.991234,-50.228214,0,27.411309814453148,,,,,,,,,,,,,,,,,,,,,,
-52.091694,-84.21162,0,14.282128906250023,,,,,,,,,,,,,,,,,,,,,,
-27.417961,-26.3278,0,30.702844238281273,,,,,,,,,,,,,,,,,,,,,,
-53.012913,-62.55187,0,13.703393554687523,,,,,,,,,,,,,,,,,,,,,,
-49.433758,-30.06224,0,10.963342285156273,,,,,,,,,,,,,,,,,,,,,,
4.6653304,-41.26556,0,33.42629394531252,,,,,,,,,,,,,,,,,,,,,,
-49.00465,-80.47718,0,15.650811767578148,,,,,,,,,,,,,,,,,,,,,,
-36.375854,-76.74274,0,23.396600341796898,,,,,,,,,,,,,,,,,,,,,,
-37.785137,-74.502075,0,22.776361083984398,,,,,,,,,,,,,,,,,,,,,,
-16.460152,-45.373444,0.09423888,30.182641601562523,,,,,,,,,,,,,,,,,,,,,,
-8.360933,-70.39419,0.4334275,24.409600830078148,,,,,,,,,,,,,,,,,,,,,,
-15.872617,-45.746887,0.109166786,29.202478027343773,,,,,,,,,,,,,,,,,,,,,,
1.5536234,-69.27386,0.3380957,24.399530029296898,,,,,,,,,,,,,,,,,,,,,,
-45.293133,-76.74274,0,18.813165283203148,,,,,,,,,,,,,,,,,,,,,,
1.5536234,-42.38589,0,33.88533935546877,,,,,,,,,,,,,,,,,,,,,,
7.5056257,-43.132782,0,32.83779296875002,,,,,,,,,,,,,,,,,,,,,,
-41.431942,-31.556017,0,19.848077392578148,,,,,,,,,,,,,,,,,,,,,,
-19.42553,-73.75519,0,29.444726562500023,,,,,,,,,,,,,,,,,,,,,,
-26.15579,-47.61411,0,32.51180419921877,,,,,,,,,,,,,,,,,,,,,,
-50.303333,-56.950207,0,14.814691162109398,,,,,,,,,,,,,,,,,,,,,,
-33.967724,-27.448133,0,25.131860351562523,,,,,,,,,,,,,,,,,,,,,,
-54.916687,-31.556017,0,6.282861328125023,,,,,,,,,,,,,,,,,,,,,,
-32.956165,-49.481327,0,29.047509765625023,,,,,,,,,,,,,,,,,,,,,,
-55.40666,-38.65145,0,7.115014648437523,,,,,,,,,,,,,,,,,,,,,,
-50.303333,-77.489624,0,15.491998291015648,,,,,,,,,,,,,,,,,,,,,,
-47.32334,-27.821577,0,11.582055664062523,,,,,,,,,,,,,,,,,,,,,,
-22.444773,-22.59336,0,31.802514648437523,,,,,,,,,,,,,,,,,,,,,,
-51.63809,-54.709545,0,13.153344726562523,,,,,,,,,,,,,,,,,,,,,,
-25.842354,-24.834024,0,31.236657714843773,,,,,,,,,,,,,,,,,,,,,,
-46.09634,-28.568464,0,13.471856689453148,,,,,,,,,,,,,,,,,,,,,,
-14.994413,-21.099585,0,30.652673339843773,,,,,,,,,,,,,,,,,,,,,,
-15.872617,-48.360996,0.18165848,26.921075439453148,,,,,,,,,,,,,,,,,,,,,,
-41.058483,-51.34855,0,23.386529541015648,,,,,,,,,,,,,,,,,,,,,,
-2.4014523,-43.506226,0,33.4802185058594,,,,,,,,,,,,,,,,,,,,,,
-50.303333,-53.215767,0,12.789849853515648,,,,,,,,,,,,,,,,,,,,,,
-47.32334,-59.190872,0,15.717126464843773,,,,,,,,,,,,,,,,,,,,,,
-53.48089,-81.970955,0,13.346612548828148,,,,,,,,,,,,,,,,,,,,,,
-20.325144,-47.61411,0.19949946,29.303826904296898,,,,,,,,,,,,,,,,,,,,,,
-54.916687,-29.688797,0,6.261193847656273,,,,,,,,,,,,,,,,,,,,,,
-29.33835,-74.12863,0,24.695367431640648,,,,,,,,,,,,,,,,,,,,,,
-23.978218,-73.381744,0,26.244500732421898,,,,,,,,,,,,,,,,,,,,,,
1.5536234,-44.626556,0,33.9918151855469,,,,,,,,,,,,,,,,,,,,,,
-14.70247,-70.76763,0.22453597,11.651208496093773,,,,,,,,,,,,,,,,,,,,,,
-0.4236687,-44.626556,0,34.17867431640627,,,,,,,,,,,,,,,,,,,,,,
-25.529726,-50.228214,0.28475186,25.397546386718773,,,,,,,,,,,,,,,,,,,,,,
-46.09634,-82.3444,0,17.514062500000023,,,,,,,,,,,,,,,,,,,,,,
-51.18893,-55.829876,0,13.849450683593773,,,,,,,,,,,,,,,,,,,,,,
-46.911266,-83.46473,0,16.820764160156273,,,,,,,,,,,,,,,,,,,,,,
-36.027473,-27.821577,0,23.891809082031273,,,,,,,,,,,,,,,,,,,,,,
-49.00465,-34.91701,0,10.465509033203148,,,,,,,,,,,,,,,,,,,,,,
-42.185303,-78.23651,0,20.749719238281273,,,,,,,,,,,,,,,,,,,,,,
-0.14122179,-67.033195,0.5057088,24.398095703125023,,,,,,,,,,,,,,,,,,,,,,
-46.911266,-32.67635,0,12.863824462890648,,,,,,,,,,,,,,,,,,,,,,
-13.248274,-23.340248,0,31.304711914062523,,,,,,,,,,,,,,,,,,,,,,
-45.693314,-28.941908,0,13.948876953125023,,,,,,,,,,,,,,,,,,,,,,
-46.09634,-81.970955,0,17.379052734375023,,,,,,,,,,,,,,,,,,,,,,
-25.217896,-49.85477,0.25787544,23.378808593750023,,,,,,,,,,,,,,,,,,,,,,
-17.049429,-22.59336,0,30.999200439453148,,,,,,,,,,,,,,,,,,,,,,
-33.967724,-49.107883,0,28.971032714843773,,,,,,,,,,,,,,,,,,,,,,
-34.30753,-49.85477,0,28.225152587890648,,,,,,,,,,,,,,,,,,,,,,
-43.71934,-76.36929,0,19.782983398437523,,,,,,,,,,,,,,,,,,,,,,
-49.00465,-78.609955,0,16.236657714843773,,,,,,,,,,,,,,,,,,,,,,
-37.07728,-28.941908,0,23.063836669921898,,,,,,,,,,,,,,,,,,,,,,
-19.126749,-72.26141,0,29.590081787109398,,,,,,,,,,,,,,,,,,,,,,
-25.217896,-47.240665,0,32.9330993652344,,,,,,,,,,,,,,,,,,,,,,
-11.514265,-20.726141,0,31.009454345703148,,,,,,,,,,,,,,,,,,,,,,
9.218072,-65.16598,0.2885537,32.63399658203127,,,,,,,,,,,,,,,,,,,,,,
-8.932143,-22.219917,0,32.20549926757815,,,,,,,,,,,,,,,,,,,,,,
-20.325144,-71.88797,0,29.222833251953148,,,,,,,,,,,,,,,,,,,,,,
-54.43256,-60.311203,0,12.139245605468773,,,,,,,,,,,,,,,,,,,,,,
-31.62478,-28.19502,0,27.001794433593773,,,,,,,,,,,,,,,,,,,,,,
-35.335194,-76.36929,0,23.408898925781273,,,,,,,,,,,,,,,,,,,,,,
-29.9863,-51.34855,0.340078,29.830194091796898,,,,,,,,,,,,,,,,,,,,,,
8.075637,-65.16598,0.21547431,32.41152343750002,,,,,,,,,,,,,,,,,,,,,,
-34.64869,-51.721992,0,28.050805664062523,,,,,,,,,,,,,,,,,,,,,,
-42.94761,-81.22407,0,19.521905517578148,,,,,,,,,,,,,,,,,,,,,,
-4.9487443,-44.626556,0.1926491,31.273004150390648,,,,,,,,,,,,,,,,,,,,,,
-50.74406,-28.568464,0,8.507897949218773,,,,,,,,,,,,,,,,,,,,,,
-37.07728,-52.842323,0,27.278466796875023,,,,,,,,,,,,,,,,,,,,,,
-10.651252,-71.88797,0.38479376,23.833764648437523,,,,,,,,,,,,,,,,,,,,,,
1.5536234,-68.52697,0.39474356,24.479943847656273,,,,,,,,,,,,,,,,,,,,,,
-19.42553,-73.0083,0,29.571008300781273,,,,,,,,,,,,,,,,,,,,,,
-34.991234,-29.688797,0,24.760552978515648,,,,,,,,,,,,,,,,,,,,,,
-47.738617,-52.46888,0,17.409631347656273,,,,,,,,,,,,,,,,,,,,,,
-23.056093,-48.73444,0.0966657,28.227624511718773,,,,,,,,,,,,,,,,,,,,,,
-40.6871,-54.336098,0,20.991510009765648,,,,,,,,,,,,,,,,,,,,,,
-48.15719,-58.81743,0,15.008843994140648,,,,,,,,,,,,,,,,,,,,,,
-12.379867,-21.473028,0,31.147485351562523,,,,,,,,,,,,,,,,,,,,,,
-12.958479,-46.493774,0.12702216,29.436029052734398,,,,,,,,,,,,,,,,,,,,,,
-2.1187947,-68.90041,0.51698124,24.497796630859398,,,,,,,,,,,,,,,,,,,,,,
-0.4236687,-67.40664,0.43947065,24.491571044921898,,,,,,,,,,,,,,,,,,,,,,
1.8361874,-42.012447,0,33.88234863281252,,,,,,,,,,,,,,,,,,,,,,
7.5056257,-42.012447,0,33.01949462890627,,,,,,,,,,,,,,,,,,,,,,
-38.499725,-75.99585,0,22.770104980468773,,,,,,,,,,,,,,,,,,,,,,
-31.294872,-74.12863,0,24.233483886718773,,,,,,,,,,,,,,,,,,,,,,
-46.502296,-83.46473,0,17.084680175781273,,,,,,,,,,,,,,,,,,,,,,
-25.217896,-23.713694,0,31.646478271484398,,,,,,,,,,,,,,,,,,,,,,
-29.33835,-75.99585,0,24.588159179687523,,,,,,,,,,,,,,,,,,,,,,
-39.22136,-26.701244,0,21.632867431640648,,,,,,,,,,,,,,,,,,,,,,
-30.311827,-49.85477,0,29.877191162109398,,,,,,,,,,,,,,,,,,,,,,
-38.14157,-52.46888,0,27.362878417968773,,,,,,,,,,,,,,,,,,,,,,
-48.579163,-29.315353,0,10.894647216796898,,,,,,,,,,,,,,,,,,,,,,
-13.828882,-22.966805,0,31.080834960937523,,,,,,,,,,,,,,,,,,,,,,
-23.36277,-74.502075,0,26.791192626953148,,,,,,,,,,,,,,,,,,,,,,
-26.785158,-47.240665,0,32.1606384277344,,,,,,,,,,,,,,,,,,,,,,
-9.790613,-70.39419,0.2071441,24.471215820312523,,,,,,,,,,,,,,,,,,,,,,
-54.43256,-79.73029,0,13.066308593750023,,,,,,,,,,,,,,,,,,,,,,
-27.735691,-72.63486,0,25.084741210937523,,,,,,,,,,,,,,,,,,,,,,
9.504226,-40.518673,0,32.72527465820315,,,,,,,,,,,,,,,,,,,,,,
-17.049429,-48.73444,0.2017843,28.550225830078148,,,,,,,,,,,,,,,,,,,,,,
-15.579478,-47.987553,0.1935334,26.948144531250023,,,,,,,,,,,,,,,,,,,,,,
-19.72485,-24.46058,0,31.944177246093773,,,,,,,,,,,,,,,,,,,,,,
-52.091694,-56.20332,0,13.314538574218773,,,,,,,,,,,,,,,,,,,,,,
-29.33835,-47.987553,0,30.333642578125023,,,,,,,,,,,,,,,,,,,,,,
-25.842354,-71.88797,0,26.818719482421898,,,,,,,,,,,,,,,,,,,,,,
-34.30753,-76.74274,0,24.051873779296898,,,,,,,,,,,,,,,,,,,,,,
-11.226317,-22.59336,0,31.607415771484398,,,,,,,,,,,,,,,,,,,,,,
-51.63809,-55.829876,0,13.535272216796898,,,,,,,,,,,,,,,,,,,,,,
-52.549908,-80.47718,0,14.256311035156273,,,,,,,,,,,,,,,,,,,,,,
-0.9885993,-67.033195,0.41795236,24.435693359375023,,,,,,,,,,,,,,,,,,,,,,
-52.549908,-55.829876,0,12.613214111328148,,,,,,,,,,,,,,,,,,,,,,
-30.966091,-27.448133,0,27.556115722656273,,,,,,,,,,,,,,,,,,,,,,
-15.579478,-71.141075,0.25914198,9.758966064453148,,,,,,,,,,,,,,,,,,,,,,
-55.40666,-79.73029,0,12.807611083984398,,,,,,,,,,,,,,,,,,,,,,
-34.64869,-52.46888,0,27.306390380859398,,,,,,,,,,,,,,,,,,,,,,
-44.89572,-51.34855,0,19.777886962890648,,,,,,,,,,,,,,,,,,,,,,
-10.938648,-21.846474,0,31.571984863281273,,,,,,,,,,,,,,,,,,,,,,
-30.311827,-23.340248,0,28.634057617187523,,,,,,,,,,,,,,,,,,,,,,
-17.640526,-47.240665,0.23566228,28.026544189453148,,,,,,,,,,,,,,,,,,,,,,
-32.28808,-24.834024,0,27.147637939453148,,,,,,,,,,,,,,,,,,,,,,
-42.185303,-27.821577,0,18.617181396484398,,,,,,,,,,,,,,,,,,,,,,
-47.738617,-83.091286,0,16.292749023437523,,,,,,,,,,,,,,,,,,,,,,
-12.091032,-70.020744,0.28641158,24.067315673828148,,,,,,,,,,,,,,,,,,,,,,
-53.012913,-56.576763,0,12.602532958984398,,,,,,,,,,,,,,,,,,,,,,
-46.09634,-28.19502,0,13.494287109375023,,,,,,,,,,,,,,,,,,,,,,
-44.501,-33.049793,0,15.378533935546898,,,,,,,,,,,,,,,,,,,,,,
-24.596556,-74.87552,0,26.531610107421898,,,,,,,,,,,,,,,,,,,,,,
1.5536234,-68.15353,0.4854901,24.528375244140648,,,,,,,,,,,,,,,,,,,,,,
-31.294872,-77.489624,0,24.627801513671898,,,,,,,,,,,,,,,,,,,,,,
-48.579163,-57.697094,0,14.767907714843773,,,,,,,,,,,,,,,,,,,,,,
-10.364119,-21.099585,0,31.666375732421898,,,,,,,,,,,,,,,,,,,,,,
-44.108894,-76.36929,0,19.581231689453148,,,,,,,,,,,,,,,,,,,,,,
1.2710963,-66.65975,0.4821889,24.563378906250023,,,,,,,,,,,,,,,,,,,,,,
-20.024717,-72.26141,0,29.529504394531273,,,,,,,,,,,,,,,,,,,,,,
-12.958479,-70.76763,0.42244005,22.530969238281273,,,,,,,,,,,,,,,,,,,,,,
-51.63809,-79.73029,0,14.696343994140648,,,,,,,,,,,,,,,,,,,,,,
9.218072,-65.53942,0.30453226,32.29085693359377,,,,,,,,,,,,,,,,,,,,,,
10.938648,-40.518673,0,32.40285644531252,,,,,,,,,,,,,,,,,,,,,,
8.360933,-65.912865,0.17363161,32.05401000976565,,,,,,,,,,,,,,,,,,,,,,
-25.529726,-23.713694,0,31.550805664062523,,,,,,,,,,,,,,,,,,,,,,
-41.80753,-52.842323,0,20.865045166015648,,,,,,,,,,,,,,,,,,,,,,
-34.991234,-50.975105,0,27.648095703125023,,,,,,,,,,,,,,,,,,,,,,
-10.938648,-46.867218,0.050341222,30.108850097656273,,,,,,,,,,,,,,,,,,,,,,
-48.579163,-54.336098,0,14.518365478515648,,,,,,,,,,,,,,,,,,,,,,
0.9885993,-43.87967,0,33.99617919921877,,,,,,,,,,,,,,,,,,,,,,
-47.738617,-79.35685,0,16.848870849609398,,,,,,,,,,,,,,,,,,,,,,
-40.317745,-54.336098,0,20.948968505859398,,,,,,,,,,,,,,,,,,,,,,
-2.4014523,-45.373444,0.19200957,30.692529296875023,,,,,,,,,,,,,,,,,,,,,,
-35.680595,-26.701244,0,24.169671630859398,,,,,,,,,,,,,,,,,,,,,,
10.651252,-65.16598,0,33.56948242187502,,,,,,,,,,,,,,,,,,,,,,
-33.29207,-28.941908,0,26.084954833984398,,,,,,,,,,,,,,,,,,,,,,
-28.054333,-48.73444,0.50120115,27.289544677734398,,,,,,,,,,,,,,,,,,,,,,
-10.077242,-20.726141,0,31.668450927734398,,,,,,,,,,,,,,,,,,,,,,
-30.966091,-52.842323,0.2877752,29.233239746093773,,,,,,,,,,,,,,,,,,,,,,
-18.233519,-46.12033,0.1480673,28.910729980468773,,,,,,,,,,,,,,,,,,,,,,
-11.226317,-70.020744,0.2644921,24.120263671875023,,,,,,,,,,,,,,,,,,,,,,
-20.927721,-21.473028,0,31.643762207031273,,,,,,,,,,,,,,,,,,,,,,
-38.499725,-27.448133,0,22.212945556640648,,,,,,,,,,,,,,,,,,,,,,
5.2322764,-66.65975,0.2898138,22.209588623046898,,,,,,,,,,,,,,,,,,,,,,
-28.3739,-47.61411,0,31.013574218750023,,,,,,,,,,,,,,,,,,,,,,
-11.226317,-46.12033,0.02000001,28.639520263671898,,,,,,,,,,,,,,,,,,,,,,
-39.58492,-77.489624,0,22.942315673828148,,,,,,,,,,,,,,,,,,,,,,
-19.72485,-47.987553,0.20489864,29.389794921875023,,,,,,,,,,,,,,,,,,,,,,
-32.956165,-25.954357,0,26.805383300781273,,,,,,,,,,,,,,,,,,,,,,
-50.303333,-57.32365,0,14.987023925781273,,,,,,,,,,,,,,,,,,,,,,
-46.09634,-27.821577,0,13.450982666015648,,,,,,,,,,,,,,,,,,,,,,
-18.233519,-72.26141,0,29.625085449218773,,,,,,,,,,,,,,,,,,,,,,
-14.70247,-45.746887,0.028568178,27.633142089843773,,,,,,,,,,,,,,,,,,,,,,
-29.661814,-73.75519,0,24.566857910156273,,,,,,,,,,,,,,,,,,,,,,
8.932143,-40.892117,0,32.77913818359377,,,,,,,,,,,,,,,,,,,,,,
-52.549908,-81.970955,0,14.186944580078148,,,,,,,,,,,,,,,,,,,,,,
-55.40666,-61.431534,0,11.486474609375023,,,,,,,,,,,,,,,,,,,,,,
-23.056093,-23.713694,0,31.984857177734398,,,,,,,,,,,,,,,,,,,,,,
-20.927721,-47.61411,0.23967849,29.553399658203148,,,,,,,,,,,,,,,,,,,,,,
-41.058483,-28.568464,0,20.027520751953148,,,,,,,,,,,,,,,,,,,,,,
-53.48089,-56.950207,0,12.507592773437523,,,,,,,,,,,,,,,,,,,,,,
-17.049429,-21.846474,0,30.839044189453148,,,,,,,,,,,,,,,,,,,,,,
-50.303333,-77.11618,0,15.540612792968773,,,,,,,,,,,,,,,,,,,,,,
2.684167,-68.52697,0.4175328,23.901422119140648,,,,,,,,,,,,,,,,,,,,,,
-32.62151,-49.85477,0,29.075738525390648,,,,,,,,,,,,,,,,,,,,,,
-54.916687,-58.81743,0,12.117181396484398,,,,,,,,,,,,,,,,,,,,,,
-45.693314,-31.556017,0,13.347833251953148,,,,,,,,,,,,,,,,,,,,,,
-12.379867,-70.76763,0.44593945,24.008691406250023,,,,,,,,,,,,,,,,,,,,,,
-27.417961,-22.966805,0,30.308831787109398,,,,,,,,,,,,,,,,,,,,,,
-19.72485,-73.381744,0,29.379449462890648,,,,,,,,,,,,,,,,,,,,,,
-38.859642,-31.182573,0,22.046136474609398,,,,,,,,,,,,,,,,,,,,,,
3.2497935,-42.759335,0,33.73088989257815,,,,,,,,,,,,,,,,,,,,,,
-31.294872,-25.580914,0,27.948907470703148,,,,,,,,,,,,,,,,,,,,,,
-41.058483,-80.10374,0,21.309381103515648,,,,,,,,,,,,,,,,,,,,,,
-19.126749,-45.746887,0.21242937,28.246423339843773,,,,,,,,,,,,,,,,,,,,,,
-24.596556,-49.481327,0.27111626,21.196008300781273,,,,,,,,,,,,,,,,,,,,,,
-50.74406,-57.697094,0,15.333398437500023,,,,,,,,,,,,,,,,,,,,,,
-37.785137,-25.954357,0,22.843652343750023,,,,,,,,,,,,,,,,,,,,,,
-50.74406,-33.049793,0,8.002557373046898,,,,,,,,,,,,,,,,,,,,,,
7.2208962,-67.78008,0.28715512,31.893487548828148,,,,,,,,,,,,,,,,,,,,,,
-5.2322764,-69.27386,0.329494,24.791680908203148,,,,,,,,,,,,,,,,,,,,,,
-20.024717,-46.867218,0.15274724,27.096887207031273,,,,,,,,,,,,,,,,,,,,,,
-0.4236687,-69.27386,0.33197874,24.262322998046898,,,,,,,,,,,,,,,,,,,,,,
-38.499725,-49.85477,0,25.732537841796898,,,,,,,,,,,,,,,,,,,,,,
-51.18893,-79.73029,0,14.792993164062523,,,,,,,,,,,,,,,,,,,,,,
2.966945,-43.506226,0,33.76076660156252,,,,,,,,,,,,,,,,,,,,,,
-41.431942,-31.92946,0,19.686425781250023,,,,,,,,,,,,,,,,,,,,,,
8.646433,-40.14523,0,32.86202392578127,,,,,,,,,,,,,,,,,,,,,,
-46.911266,-53.215767,0,17.915643310546898,,,,,,,,,,,,,,,,,,,,,,
-22.7501,-47.987553,0.13110359,30.162500000000023,,,,,,,,,,,,,,,,,,,,,,
11.514265,-66.65975,0,33.32488403320315,,,,,,,,,,,,,,,,,,,,,,
-55.40666,-37.904564,0,7.113122558593773,,,,,,,,,,,,,,,,,,,,,,
-26.15579,-23.340248,0,31.286157226562523,,,,,,,,,,,,,,,,,,,,,,
-10.077242,-70.76763,0.18524997,24.484033203125023,,,,,,,,,,,,,,,,,,,,,,
-38.859642,-52.46888,0,27.098016357421898,,,,,,,,,,,,,,,,,,,,,,
-41.431942,-81.22407,0,20.698907470703148,,,,,,,,,,,,,,,,,,,,,,
-8.646433,-21.473028,0,32.18865356445315,,,,,,,,,,,,,,,,,,,,,,
-3.8157291,-21.099585,0,32.81319580078127,,,,,,,,,,,,,,,,,,,,,,
-2.1187947,-67.40664,0.51698124,24.482141113281273,,,,,,,,,,,,,,,,,,,,,,
-49.00465,-77.489624,0,16.142053222656273,,,,,,,,,,,,,,,,,,,,,,
-52.549908,-79.35685,0,14.330346679687523,,,,,,,,,,,,,,,,,,,,,,
-36.375854,-78.983406,0,23.752038574218773,,,,,,,,,,,,,,,,,,,,,,
-37.785137,-28.19502,0,22.707025146484398,,,,,,,,,,,,,,,,,,,,,,
-43.332268,-53.215767,0,21.389215087890648,,,,,,,,,,,,,,,,,,,,,,
-30.966091,-24.46058,0,28.118951416015648,,,,,,,,,,,,,,,,,,,,,,
-53.48089,-34.170124,0,7.647058105468773,,,,,,,,,,,,,,,,,,,,,,
-0.7061257,-43.87967,0,33.9766784667969,,,,,,,,,,,,,,,,,,,,,,
9.790613,-66.28631,0.2727601,29.848138427734398,,,,,,,,,,,,,,,,,,,,,,
-8.646433,-45.373444,0.02000001,30.876367187500023,,,,,,,,,,,,,,,,,,,,,,
-8.646433,-68.52697,0.32440737,24.427392578125023,,,,,,,,,,,,,,,,,,,,,,
7.2208962,-40.518673,0,32.90703735351565,,,,,,,,,,,,,,,,,,,,,,
-39.58492,-55.08299,0,20.187860107421898,,,,,,,,,,,,,,,,,,,,,,
-50.74406,-61.431534,0,16.253045654296898,,,,,,,,,,,,,,,,,,,,,,
7.2208962,-65.53942,0.37368706,26.473992919921898,,,,,,,,,,,,,,,,,,,,,,
11.226317,-39.771786,0,32.35305175781252,,,,,,,,,,,,,,,,,,,,,,
-55.40666,-56.20332,0,11.697045898437523,,,,,,,,,,,,,,,,,,,,,,
-47.32334,-53.215767,0,17.935266113281273,,,,,,,,,,,,,,,,,,,,,,
-46.911266,-27.821577,0,12.278680419921898,,,,,,,,,,,,,,,,,,,,,,
-33.629246,-75.24896,0,23.590356445312523,,,,,,,,,,,,,,,,,,,,,,
-35.335194,-29.688797,0,24.484124755859398,,,,,,,,,,,,,,,,,,,,,,
-27.101122,-47.987553,0,31.578881835937523,,,,,,,,,,,,,,,,,,,,,,
-48.579163,-30.435684,0,10.632135009765648,,,,,,,,,,,,,,,,,,,,,,
-28.054333,-73.381744,0,24.999444580078148,,,,,,,,,,,,,,,,,,,,,,
-43.332268,-31.182573,0,18.383386230468773,,,,,,,,,,,,,,,,,,,,,,
7.790537,-67.033195,0.34352398,32.54323730468752,,,,,,,,,,,,,,,,,,,,,,
-53.012913,-79.35685,0,13.975427246093773,,,,,,,,,,,,,,,,,,,,,,
6.9363413,-65.16598,0.41233352,24.228631591796898,,,,,,,,,,,,,,,,,,,,,,
-25.842354,-48.360996,0,31.467065429687523,,,,,,,,,,,,,,,,,,,,,,
-36.027473,-53.962654,0,26.666040039062523,,,,,,,,,,,,,,,,,,,,,,
-0.7061257,-69.6473,0.3566312,24.481317138671898,,,,,,,,,,,,,,,,,,,,,,
0.9885993,-43.132782,0,33.93215332031252,,,,,,,,,,,,,,,,,,,,,,
