latitude,longitude,soil_moisture_01, soil_mp,surface_temperature_01, suf_temp_mp,soil_moisture_02,surface_temperature_02,soil_moisture_03,surface_temperature_03,soil_moisture_04,surface_temperature_04,soil_moisture_05,surface_temperature_05,soil_moisture_06,surface_temperature_06,soil_moisture_07,surface_temperature_07,soil_moisture_08,surface_temperature_08,soil_moisture_09,surface_temperature_09,soil_moisture_10,surface_temperature_10,soil_moisture_11,surface_temperature_11,soil_moisture_12,surface_temperature_12
11.514265,-43.506226,0, 0,354.3488708496096, 11,,,,,,,,,,,,,,,,,,,,,,
11.514265,-43.132782,0, 0,353.9459777832034, 11,,,,,,,,,,,,,,,,,,,,,,
11.514265,-42.759335,0, 0,482.40261840820347, 15,,,,,,,,,,,,,,,,,,,,,,
11.514265,-27.448133,0, 0,408.4536865234378, 13,,,,,,,,,,,,,,,,,,,,,,
11.514265,-27.074688,0, 0,377.1707641601565, 12,,,,,,,,,,,,,,,,,,,,,,
11.514265,-26.701244,0, 0,312.9959411621096, 10,,,,,,,,,,,,,,,,,,,,,,
11.514265,-26.3278,0, 0,312.1546630859377, 10,,,,,,,,,,,,,,,,,,,,,,
11.514265,-25.954357,0, 0,311.254333496094, 10,,,,,,,,,,,,,,,,,,,,,,
11.514265,-25.580914,0, 0,310.49270629882835, 10,,,,,,,,,,,,,,,,,,,,,,
11.514265,-25.207468,0, 0,309.76943969726585, 10,,,,,,,,,,,,,,,,,,,,,,
11.514265,-24.834024,0, 0,308.5672607421877, 10,,,,,,,,,,,,,,,,,,,,,,
11.514265,-24.46058,0, 0,430.4939941406253, 14,,,,,,,,,,,,,,,,,,,,,,
11.514265,-24.087137,0, 0,429.29541625976594, 14,,,,,,,,,,,,,,,,,,,,,,
11.514265,-23.713694,0, 0,307.02908325195335, 10,,,,,,,,,,,,,,,,,,,,,,
11.514265,-23.340248,0, 0,308.31069946289085, 10,,,,,,,,,,,,,,,,,,,,,,
11.514265,-22.966805,0, 0,310.4607849121096, 10,,,,,,,,,,,,,,,,,,,,,,
11.514265,-22.59336,0, 0,312.69546508789085, 10,,,,,,,,,,,,,,,,,,,,,,
11.514265,-22.219917,0, 0,313.4727783203127, 10,,,,,,,,,,,,,,,,,,,,,,
11.514265,-21.846474,0, 0,312.7132568359377, 10,,,,,,,,,,,,,,,,,,,,,,
11.514265,-21.473028,0, 0,311.3110351562502, 10,,,,,,,,,,,,,,,,,,,,,,
11.514265,-21.099585,0, 0,434.17581787109407, 14,,,,,,,,,,,,,,,,,,,,,,
11.514265,-20.726141,0, 0,339.4673400878909, 11,,,,,,,,,,,,,,,,,,,,,,
11.514265,-20.352697,0, 0,337.76003417968775, 11,,,,,,,,,,,,,,,,,,,,,,
11.226317,-76.74274,0, 0,462.9962829589847, 14,,,,,,,,,,,,,,,,,,,,,,
11.226317,-76.36929,0, 0,397.853015136719, 12,,,,,,,,,,,,,,,,,,,,,,
11.226317,-75.99585,0, 0,363.3876586914065, 11,,,,,,,,,,,,,,,,,,,,,,
11.226317,-75.622406,0, 0,359.8158813476565, 11,,,,,,,,,,,,,,,,,,,,,,
11.226317,-75.24896,0, 0,358.43862304687525, 11,,,,,,,,,,,,,,,,,,,,,,
11.226317,-74.87552,0, 0,360.011071777344, 11,,,,,,,,,,,,,,,,,,,,,,
11.226317,-74.502075,0, 0,355.5685668945315, 11,,,,,,,,,,,,,,,,,,,,,,
11.226317,-74.12863,5.319774, 11,297.17727050781275, 11,,,,,,,,,,,,,,,,,,,,,,
11.226317,-73.75519,7.91323, 15,381.16650390625034, 15,,,,,,,,,,,,,,,,,,,,,,
11.226317,-73.381744,7.658774, 14,367.6020263671878, 14,,,,,,,,,,,,,,,,,,,,,,
11.226317,-73.0083,2.4593608, 11,318.2445007324221, 11,,,,,,,,,,,,,,,,,,,,,,
11.226317,-72.63486,1.9217085, 11,327.810876464844, 11,,,,,,,,,,,,,,,,,,,,,,
11.226317,-72.26141,1.6031029, 11,330.4802795410159, 11,,,,,,,,,,,,,,,,,,,,,,
11.226317,-71.88797,0, 0,360.38063964843775, 11,,,,,,,,,,,,,,,,,,,,,,
11.226317,-71.51453,0, 0,361.1794372558596, 11,,,,,,,,,,,,,,,,,,,,,,
11.226317,-71.141075,0, 0,364.86318359375025, 11,,,,,,,,,,,,,,,,,,,,,,
11.226317,-70.76763,0, 0,370.002526855469, 11,,,,,,,,,,,,,,,,,,,,,,
11.226317,-70.39419,5.0839777, 15,501.5406188964847, 15,,,,,,,,,,,,,,,,,,,,,,
11.226317,-70.020744,2.988153, 11,351.03847656250025, 11,,,,,,,,,,,,,,,,,,,,,,
11.226317,-69.6473,5.018256, 11,291.1962219238284, 11,,,,,,,,,,,,,,,,,,,,,,
11.226317,-69.27386,5.1128078, 11,294.34719238281275, 11,,,,,,,,,,,,,,,,,,,,,,
11.226317,-68.90041,4.766929, 11,330.195642089844, 11,,,,,,,,,,,,,,,,,,,,,,
11.226317,-68.52697,-9994.484, 11,346.9838195800784, 11,,,,,,,,,,,,,,,,,,,,,,
11.226317,-68.15353,0, 0,362.162927246094, 11,,,,,,,,,,,,,,,,,,,,,,
11.226317,-67.78008,0, 0,359.3023620605471, 11,,,,,,,,,,,,,,,,,,,,,,
11.226317,-67.40664,0, 0,488.6792907714847, 15,,,,,,,,,,,,,,,,,,,,,,
11.226317,-52.095436,0, 0,462.3645996093753, 14,,,,,,,,,,,,,,,,,,,,,,
11.226317,-51.721992,0, 0,363.3388305664065, 11,,,,,,,,,,,,,,,,,,,,,,
11.226317,-51.34855,0, 0,363.1039367675784, 11,,,,,,,,,,,,,,,,,,,,,,
11.226317,-50.975105,0, 0,362.66542968750025, 11,,,,,,,,,,,,,,,,,,,,,,
11.226317,-50.601658,0, 0,362.0949035644534, 11,,,,,,,,,,,,,,,,,,,,,,
11.226317,-50.228214,0, 0,361.5133911132815, 11,,,,,,,,,,,,,,,,,,,,,,
11.226317,-49.85477,0, 0,361.01845703125025, 11,,,,,,,,,,,,,,,,,,,,,,
11.226317,-49.481327,0, 0,360.9254089355471, 11,,,,,,,,,,,,,,,,,,,,,,
11.226317,-49.107883,0, 0,492.5774536132816, 15,,,,,,,,,,,,,,,,,,,,,,
11.226317,-48.73444,0, 0,492.76919555664097, 15,,,,,,,,,,,,,,,,,,,,,,
11.226317,-48.360996,0, 0,361.1044860839846, 11,,,,,,,,,,,,,,,,,,,,,,
11.226317,-47.987553,0, 0,360.77675781250025, 11,,,,,,,,,,,,,,,,,,,,,,
11.226317,-47.61411,0, 0,360.572351074219, 11,,,,,,,,,,,,,,,,,,,,,,
11.226317,-47.240665,0, 0,360.65883789062525, 11,,,,,,,,,,,,,,,,,,,,,,
11.226317,-46.867218,0, 0,360.8926330566409, 11,,,,,,,,,,,,,,,,,,,,,,
11.226317,-46.493774,0, 0,361.0270935058596, 11,,,,,,,,,,,,,,,,,,,,,,
11.226317,-46.12033,0, 0,426.1751220703128, 13,,,,,,,,,,,,,,,,,,,,,,
11.226317,-45.746887,0, 0,491.27404785156284, 15,,,,,,,,,,,,,,,,,,,,,,
11.226317,-45.373444,0, 0,359.8879943847659, 11,,,,,,,,,,,,,,,,,,,,,,
11.226317,-45.0,0, 0,358.60524902343775, 11,,,,,,,,,,,,,,,,,,,,,,
11.226317,-44.626556,0, 0,357.0466857910159, 11,,,,,,,,,,,,,,,,,,,,,,
11.226317,-44.253113,0, 0,355.8868347167971, 11,,,,,,,,,,,,,,,,,,,,,,
11.226317,-43.87967,0, 0,355.2920471191409, 11,,,,,,,,,,,,,,,,,,,,,,
11.226317,-43.506226,0, 0,354.88601074218775, 11,,,,,,,,,,,,,,,,,,,,,,
11.226317,-43.132782,0, 0,354.46303710937525, 11,,,,,,,,,,,,,,,,,,,,,,
11.226317,-42.759335,0, 0,483.0729370117191, 15,,,,,,,,,,,,,,,,,,,,,,
11.226317,-27.448133,0, 0,409.73600463867217, 13,,,,,,,,,,,,,,,,,,,,,,
11.226317,-27.074688,0, 0,314.6111450195315, 10,,,,,,,,,,,,,,,,,,,,,,
11.226317,-26.701244,0, 0,313.6732177734377, 10,,,,,,,,,,,,,,,,,,,,,,
11.226317,-26.3278,0, 0,312.4688720703127, 10,,,,,,,,,,,,,,,,,,,,,,
11.226317,-25.954357,0, 0,311.38101196289085, 10,,,,,,,,,,,,,,,,,,,,,,
11.226317,-25.580914,0, 0,310.743591308594, 10,,,,,,,,,,,,,,,,,,,,,,
11.226317,-25.207468,0, 0,310.5037231445315, 10,,,,,,,,,,,,,,,,,,,,,,
11.226317,-24.834024,0, 0,310.0738220214846, 10,,,,,,,,,,,,,,,,,,,,,,
11.226317,-24.46058,0, 0,433.3676208496097, 14,,,,,,,,,,,,,,,,,,,,,,
11.226317,-24.087137,0, 0,433.01026000976594, 14,,,,,,,,,,,,,,,,,,,,,,
11.226317,-23.713694,0, 0,309.99343872070335, 10,,,,,,,,,,,,,,,,,,,,,,
11.226317,-23.340248,0, 0,311.0801391601565, 10,,,,,,,,,,,,,,,,,,,,,,
11.226317,-22.966805,0, 0,312.9122314453127, 10,,,,,,,,,,,,,,,,,,,,,,
11.226317,-22.59336,0, 0,314.84170532226585, 10,,,,,,,,,,,,,,,,,,,,,,
11.226317,-22.219917,0, 0,315.2899169921877, 10,,,,,,,,,,,,,,,,,,,,,,
11.226317,-21.846474,0, 0,313.97036743164085, 10,,,,,,,,,,,,,,,,,,,,,,
11.226317,-21.473028,0, 0,436.8764404296878, 14,,,,,,,,,,,,,,,,,,,,,,
11.226317,-21.099585,0, 0,434.5778564453128, 14,,,,,,,,,,,,,,,,,,,,,,
11.226317,-20.726141,0, 0,339.8460632324221, 11,,,,,,,,,,,,,,,,,,,,,,
11.226317,-20.352697,0, 0,338.33120117187525, 11,,,,,,,,,,,,,,,,,,,,,,
10.938648,-76.74274,0, 0,464.1110595703128, 14,,,,,,,,,,,,,,,,,,,,,,
10.938648,-76.36929,0, 0,366.32070312500025, 11,,,,,,,,,,,,,,,,,,,,,,
10.938648,-75.99585,0, 0,365.64418945312525, 11,,,,,,,,,,,,,,,,,,,,,,
10.938648,-75.622406,0, 0,363.8290954589846, 11,,,,,,,,,,,,,,,,,,,,,,
10.938648,-75.24896,0, 0,364.7222229003909, 11,,,,,,,,,,,,,,,,,,,,,,
10.938648,-74.87552,4.5972877, 11,360.1759582519534, 11,,,,,,,,,,,,,,,,,,,,,,
10.938648,-74.502075,0, 0,353.6747680664065, 11,,,,,,,,,,,,,,,,,,,,,,
10.938648,-74.12863,5.420659, 11,251.815270996094, 11,,,,,,,,,,,,,,,,,,,,,,
10.938648,-73.75519,2.724093, 14,208.56467285156282, 14,,,,,,,,,,,,,,,,,,,,,,
10.938648,-73.381744,2.5167727, 15,265.05239868164097, 15,,,,,,,,,,,,,,,,,,,,,,
10.938648,-73.0083,1.3563565, 11,288.7409301757815, 11,,,,,,,,,,,,,,,,,,,,,,
10.938648,-72.63486,1.9047123, 11,269.7032409667971, 11,,,,,,,,,,,,,,,,,,,,,,
10.938648,-72.26141,2.5351465, 11,302.8117614746096, 11,,,,,,,,,,,,,,,,,,,,,,
10.938648,-71.88797,2.054462, 11,354.03139648437525, 11,,,,,,,,,,,,,,,,,,,,,,
10.938648,-71.51453,0, 0,361.8200622558596, 11,,,,,,,,,,,,,,,,,,,,,,
10.938648,-71.141075,3.8630953, 11,363.5841613769534, 11,,,,,,,,,,,,,,,,,,,,,,
10.938648,-70.76763,4.000047, 15,488.1223754882816, 15,,,,,,,,,,,,,,,,,,,,,,
10.938648,-70.39419,4.1062627, 15,449.9491882324222, 15,,,,,,,,,,,,,,,,,,,,,,
10.938648,-70.020744,2.467855, 11,331.2853637695315, 11,,,,,,,,,,,,,,,,,,,,,,
10.938648,-69.6473,2.6509771, 11,283.497644042969, 11,,,,,,,,,,,,,,,,,,,,,,
10.938648,-69.27386,3.986048, 11,263.67763671875025, 11,,,,,,,,,,,,,,,,,,,,,,
10.938648,-68.90041,4.345953, 11,268.0467468261721, 11,,,,,,,,,,,,,,,,,,,,,,
10.938648,-68.52697,4.771871, 11,312.34890136718775, 11,,,,,,,,,,,,,,,,,,,,,,
10.938648,-68.15353,0, 0,349.4749694824221, 11,,,,,,,,,,,,,,,,,,,,,,
10.938648,-67.78008,0, 0,355.237145996094, 11,,,,,,,,,,,,,,,,,,,,,,
10.938648,-67.40664,0, 0,474.75097656250034, 15,,,,,,,,,,,,,,,,,,,,,,
10.938648,-52.095436,0, 0,463.1625427246097, 14,,,,,,,,,,,,,,,,,,,,,,
10.938648,-51.721992,0, 0,364.030603027344, 11,,,,,,,,,,,,,,,,,,,,,,
10.938648,-51.34855,0, 0,363.7872253417971, 11,,,,,,,,,,,,,,,,,,,,,,
10.938648,-50.975105,0, 0,363.3534484863284, 11,,,,,,,,,,,,,,,,,,,,,,
10.938648,-50.601658,0, 0,362.64992675781275, 11,,,,,,,,,,,,,,,,,,,,,,
10.938648,-50.228214,0, 0,361.91054687500025, 11,,,,,,,,,,,,,,,,,,,,,,
10.938648,-49.85477,0, 0,361.24538574218775, 11,,,,,,,,,,,,,,,,,,,,,,
10.938648,-49.481327,0, 0,360.9681945800784, 11,,,,,,,,,,,,,,,,,,,,,,
10.938648,-49.107883,0, 0,492.6878051757816, 15,,,,,,,,,,,,,,,,,,,,,,
10.938648,-48.73444,0, 0,427.6019104003909, 13,,,,,,,,,,,,,,,,,,,,,,
10.938648,-48.360996,0, 0,361.608728027344, 11,,,,,,,,,,,,,,,,,,,,,,
10.938648,-47.987553,0, 0,361.473229980469, 11,,,,,,,,,,,,,,,,,,,,,,
10.938648,-47.61411,0, 0,361.3413024902346, 11,,,,,,,,,,,,,,,,,,,,,,
10.938648,-47.240665,0, 0,361.394372558594, 11,,,,,,,,,,,,,,,,,,,,,,
10.938648,-46.867218,0, 0,361.5543762207034, 11,,,,,,,,,,,,,,,,,,,,,,
10.938648,-46.493774,0, 0,361.67153320312525, 11,,,,,,,,,,,,,,,,,,,,,,
10.938648,-46.12033,0, 0,492.8449096679691, 15,,,,,,,,,,,,,,,,,,,,,,
10.938648,-45.746887,0, 0,491.9401245117191, 15,,,,,,,,,,,,,,,,,,,,,,
10.938648,-45.373444,0, 0,360.1970764160159, 11,,,,,,,,,,,,,,,,,,,,,,
10.938648,-45.0,0, 0,358.919030761719, 11,,,,,,,,,,,,,,,,,,,,,,
10.938648,-44.626556,0, 0,357.4309020996096, 11,,,,,,,,,,,,,,,,,,,,,,
10.938648,-44.253113,0, 0,356.1718383789065, 11,,,,,,,,,,,,,,,,,,,,,,
10.938648,-43.87967,0, 0,355.56789550781275, 11,,,,,,,,,,,,,,,,,,,,,,
10.938648,-43.506226,0, 0,355.18312988281275, 11,,,,,,,,,,,,,,,,,,,,,,
10.938648,-43.132782,0, 0,354.78029785156275, 11,,,,,,,,,,,,,,,,,,,,,,
10.938648,-42.759335,0, 0,483.87890625000034, 15,,,,,,,,,,,,,,,,,,,,,,
10.938648,-27.448133,0, 0,410.67387084960967, 13,,,,,,,,,,,,,,,,,,,,,,
10.938648,-27.074688,0, 0,315.2556152343752, 10,,,,,,,,,,,,,,,,,,,,,,
10.938648,-26.701244,0, 0,314.0546875000002, 10,,,,,,,,,,,,,,,,,,,,,,
10.938648,-26.3278,0, 0,312.489685058594, 10,,,,,,,,,,,,,,,,,,,,,,
10.938648,-25.954357,0, 0,311.3338012695315, 10,,,,,,,,,,,,,,,,,,,,,,
10.938648,-25.580914,0, 0,311.1879882812502, 10,,,,,,,,,,,,,,,,,,,,,,
10.938648,-25.207468,0, 0,311.59353637695335, 10,,,,,,,,,,,,,,,,,,,,,,
10.938648,-24.834024,0, 0,312.1240234375002, 10,,,,,,,,,,,,,,,,,,,,,,
10.938648,-24.46058,0, 0,437.29666748046907, 14,,,,,,,,,,,,,,,,,,,,,,
10.938648,-24.087137,0, 0,313.17044067382835, 10,,,,,,,,,,,,,,,,,,,,,,
10.938648,-23.713694,0, 0,313.547302246094, 10,,,,,,,,,,,,,,,,,,,,,,
10.938648,-23.340248,0, 0,314.0827636718752, 10,,,,,,,,,,,,,,,,,,,,,,
10.938648,-22.966805,0, 0,315.2079772949221, 10,,,,,,,,,,,,,,,,,,,,,,
10.938648,-22.59336,0, 0,316.59170532226585, 10,,,,,,,,,,,,,,,,,,,,,,
10.938648,-22.219917,0, 0,316.68057250976585, 10,,,,,,,,,,,,,,,,,,,,,,
10.938648,-21.846474,0, 0,315.1721191406252, 10,,,,,,,,,,,,,,,,,,,,,,
10.938648,-21.473028,0, 0,438.51514282226594, 14,,,,,,,,,,,,,,,,,,,,,,
10.938648,-21.099585,0, 0,436.36368408203157, 14,,,,,,,,,,,,,,,,,,,,,,
10.938648,-20.726141,0, 0,341.7128845214846, 11,,,,,,,,,,,,,,,,,,,,,,
10.938648,-20.352697,0, 0,340.9793029785159, 11,,,,,,,,,,,,,,,,,,,,,,
10.651252,-76.74274,0, 0,464.87036743164094, 14,,,,,,,,,,,,,,,,,,,,,,
10.651252,-76.36929,0, 0,367.9371887207034, 11,,,,,,,,,,,,,,,,,,,,,,
10.651252,-75.99585,0, 0,368.474938964844, 11,,,,,,,,,,,,,,,,,,,,,,
10.651252,-75.622406,0, 0,371.17116699218775, 11,,,,,,,,,,,,,,,,,,,,,,
10.651252,-75.24896,4.4985623, 11,366.0710998535159, 11,,,,,,,,,,,,,,,,,,,,,,
10.651252,-74.87552,2.9741447, 11,357.27724609375025, 11,,,,,,,,,,,,,,,,,,,,,,
10.651252,-74.502075,4.364051, 11,331.6455017089846, 11,,,,,,,,,,,,,,,,,,,,,,
10.651252,-74.12863,2.906349, 10,235.6202087402346, 10,,,,,,,,,,,,,,,,,,,,,,
10.651252,-73.75519,1.7023201, 15,219.77334594726597, 15,,,,,,,,,,,,,,,,,,,,,,
10.651252,-73.381744,1.1628598, 11,222.68776855468775, 11,,,,,,,,,,,,,,,,,,,,,,
10.651252,-73.0083,1.2363756, 11,288.366784667969, 11,,,,,,,,,,,,,,,,,,,,,,
10.651252,-72.63486,2.7336931, 11,228.134362792969, 11,,,,,,,,,,,,,,,,,,,,,,
10.651252,-72.26141,1.2404659, 11,316.18129882812525, 11,,,,,,,,,,,,,,,,,,,,,,
10.651252,-71.88797,0.797402, 11,352.7210021972659, 11,,,,,,,,,,,,,,,,,,,,,,
10.651252,-71.51453,4.015299, 11,359.1550842285159, 11,,,,,,,,,,,,,,,,,,,,,,
10.651252,-71.141075,2.3476002, 11,353.2231384277346, 11,,,,,,,,,,,,,,,,,,,,,,
10.651252,-70.76763,3.5065494, 15,458.4514770507816, 15,,,,,,,,,,,,,,,,,,,,,,
10.651252,-70.39419,3.1991255, 15,431.80432128906284, 15,,,,,,,,,,,,,,,,,,,,,,
10.651252,-70.020744,1.6501299, 11,313.60561523437525, 11,,,,,,,,,,,,,,,,,,,,,,
10.651252,-69.6473,1.9323249, 11,288.558923339844, 11,,,,,,,,,,,,,,,,,,,,,,
10.651252,-69.27386,2.2778473, 11,285.96669921875025, 11,,,,,,,,,,,,,,,,,,,,,,
10.651252,-68.90041,2.3958948, 11,280.0455261230471, 11,,,,,,,,,,,,,,,,,,,,,,
10.651252,-68.52697,3.3446872, 11,288.94509277343775, 11,,,,,,,,,,,,,,,,,,,,,,
10.651252,-68.15353,0, 0,331.5978942871096, 11,,,,,,,,,,,,,,,,,,,,,,
10.651252,-67.78008,0, 0,364.737536621094, 12,,,,,,,,,,,,,,,,,,,,,,
10.651252,-67.40664,0, 0,426.5136413574222, 15,,,,,,,,,,,,,,,,,,,,,,
10.651252,-52.095436,0, 0,464.0510925292972, 14,,,,,,,,,,,,,,,,,,,,,,
10.651252,-51.721992,0, 0,364.6305480957034, 11,,,,,,,,,,,,,,,,,,,,,,
10.651252,-51.34855,0, 0,364.2285705566409, 11,,,,,,,,,,,,,,,,,,,,,,
10.651252,-50.975105,0, 0,363.78664550781275, 11,,,,,,,,,,,,,,,,,,,,,,
10.651252,-50.601658,0, 0,363.0627075195315, 11,,,,,,,,,,,,,,,,,,,,,,
10.651252,-50.228214,0, 0,362.2725769042971, 11,,,,,,,,,,,,,,,,,,,,,,
10.651252,-49.85477,0, 0,361.58852539062525, 11,,,,,,,,,,,,,,,,,,,,,,
10.651252,-49.481327,0, 0,361.2416625976565, 11,,,,,,,,,,,,,,,,,,,,,,
10.651252,-49.107883,0, 0,493.0340270996097, 15,,,,,,,,,,,,,,,,,,,,,,
10.651252,-48.73444,0, 0,361.7976013183596, 11,,,,,,,,,,,,,,,,,,,,,,
10.651252,-48.360996,0, 0,362.19143066406275, 11,,,,,,,,,,,,,,,,,,,,,,
10.651252,-47.987553,0, 0,362.30922851562525, 11,,,,,,,,,,,,,,,,,,,,,,
10.651252,-47.61411,0, 0,362.215905761719, 11,,,,,,,,,,,,,,,,,,,,,,
10.651252,-47.240665,0, 0,362.22719726562525, 11,,,,,,,,,,,,,,,,,,,,,,
10.651252,-46.867218,0, 0,362.2614074707034, 11,,,,,,,,,,,,,,,,,,,,,,
10.651252,-46.493774,0, 0,362.2018371582034, 11,,,,,,,,,,,,,,,,,,,,,,
10.651252,-46.12033,0, 0,493.3796997070316, 15,,,,,,,,,,,,,,,,,,,,,,
10.651252,-45.746887,0, 0,459.8917907714847, 14,,,,,,,,,,,,,,,,,,,,,,
10.651252,-45.373444,0, 0,360.37392578125025, 11,,,,,,,,,,,,,,,,,,,,,,
10.651252,-45.0,0, 0,359.038903808594, 11,,,,,,,,,,,,,,,,,,,,,,
10.651252,-44.626556,0, 0,357.5881896972659, 11,,,,,,,,,,,,,,,,,,,,,,
10.651252,-44.253113,0, 0,356.3983703613284, 11,,,,,,,,,,,,,,,,,,,,,,
10.651252,-43.87967,0, 0,355.8781677246096, 11,,,,,,,,,,,,,,,,,,,,,,
10.651252,-43.506226,0, 0,355.5385070800784, 11,,,,,,,,,,,,,,,,,,,,,,
10.651252,-43.132782,0, 0,452.33057250976594, 14,,,,,,,,,,,,,,,,,,,,,,
10.651252,-42.759335,0, 0,484.7091979980472, 15,,,,,,,,,,,,,,,,,,,,,,
10.651252,-27.448133,0, 0,411.4575012207034, 13,,,,,,,,,,,,,,,,,,,,,,
10.651252,-27.074688,0, 0,315.55337524414085, 10,,,,,,,,,,,,,,,,,,,,,,
10.651252,-26.701244,0, 0,314.1205749511721, 10,,,,,,,,,,,,,,,,,,,,,,
10.651252,-26.3278,0, 0,312.3902587890627, 10,,,,,,,,,,,,,,,,,,,,,,
